idFunc,Nome_func,Sobrenome,Idade,idVenda,Nome_vendas,Quantidade
4647,Luiza,Magalhães,59,17856,Cebola,6
4647,Luiza,Magalhães,59,17963,Toalha de papel,16
4647,Luiza,Magalhães,59,31486,Margarina,17
4647,Luiza,Magalhães,59,33331,Vassoura,8
4648,Mariana,Boaventura,45,16220,Cebola,15
4648,Mariana,Boaventura,45,18529,Esponja,19
4648,Mariana,Boaventura,45,21730,Água sanitária,4
4648,Mariana,Boaventura,45,29744,Hambúrguer,10
4649,João Lucas,Salazar,22,14373,Melão,3
4649,João Lucas,Salazar,22,22431,Sagu,11
4649,João Lucas,Salazar,22,29910,Chester,11
4650,Victor,Veiga,38,1689,Abacaxi,5
4650,Victor,Veiga,38,11924,Pano de limpeza,17
4650,Victor,Veiga,38,13134,Azeitona,15
4650,Victor,Veiga,38,17034,Macarrão,5
4650,Victor,Veiga,38,21335,Coco ralado,19
4651,Rebeca,Pimenta,33,11970,Farinha de milho,18
4651,Rebeca,Pimenta,33,19378,Lenço de papel,1
4651,Rebeca,Pimenta,33,22379,Baunilha,19
4651,Rebeca,Pimenta,33,30709,Pêra,4
4651,Rebeca,Pimenta,33,36632,Abacaxi,9
4652,Maria Heloísa,Espinosa,27,5223,Velas,5
4653,Murilo,Veloso,25,820,Desodorante,2
4653,Murilo,Veloso,25,2757,Salsicha,11
4653,Murilo,Veloso,25,3431,Feijão,5
4653,Murilo,Veloso,25,13026,Água de coco,6
4654,Mirella,Escobar,57,6177,Leite condensado,3
4654,Mirella,Escobar,57,22255,Vassoura,10
4654,Mirella,Escobar,57,39246,Doces,17
4655,Daniel,Dantas,57,126,Lustra-móveis,8
4655,Daniel,Dantas,57,2641,Milho,7
4655,Daniel,Dantas,57,4551,Bolos,19
4655,Daniel,Dantas,57,5641,Geleia,13
4655,Daniel,Dantas,57,10744,Gordura vegetal,17
4655,Daniel,Dantas,57,19598,Aparelho de barbear,5
4655,Daniel,Dantas,57,24683,Pepino,10
4655,Daniel,Dantas,57,31964,Goiaba,5
4656,Valentina,Guterres,23,10616,Salgados,6
4656,Valentina,Guterres,23,27725,Gel,1
4656,Valentina,Guterres,23,28519,Melão,10
4657,Eduarda,Muniz,45,3025,Queijo,10
4657,Eduarda,Muniz,45,5444,Saco de lixo,5
4657,Eduarda,Muniz,45,13743,Queijo,13
4657,Eduarda,Muniz,45,32388,Aparelho de barbear,10
4658,Enzo Miguel,Esteves,44,37930,Pepino,9
4659,Davi Lucca,Aguiar,20,5612,Agrião,10
4659,Davi Lucca,Aguiar,20,32498,Absorvente,10
4659,Davi Lucca,Aguiar,20,33151,Polvilho,15
4659,Davi Lucca,Aguiar,20,33208,Temperinho verde,17
4659,Davi Lucca,Aguiar,20,39316,Temperinho verde,1
4660,Valentina,Cunha,42,7093,Palito de dente,12
4660,Valentina,Cunha,42,10310,Peixe,10
4660,Valentina,Cunha,42,20440,Peixe,18
4660,Valentina,Cunha,42,30547,Azeitona,7
4660,Valentina,Cunha,42,31290,Água tônica,11
4660,Valentina,Cunha,42,33269,Fraldas,1
4660,Valentina,Cunha,42,39535,Batata palha,19
4661,Henrique,Leiria,49,22211,Desinfetante,7
4662,Pietra,Jesus,50,14850,Carvão,7
4662,Pietra,Jesus,50,27608,Creme de leite,1
4663,Helena,Guterres,27,6335,Licor,18
4663,Helena,Guterres,27,20322,Velas,1
4663,Helena,Guterres,27,23055,Fermento,19
4664,Maria Fernanda,Galvão,18,3894,Leite,18
4664,Maria Fernanda,Galvão,18,6435,Pilhas,6
4664,Maria Fernanda,Galvão,18,7204,Sal,2
4664,Maria Fernanda,Galvão,18,7751,Abobrinha,11
4664,Maria Fernanda,Galvão,18,15968,Sopa,15
4665,Anthony,Damásio,18,13392,Coco ralado,11
4665,Anthony,Damásio,18,20146,Tortas,2
4665,Anthony,Damásio,18,34809,Requeijão,17
4665,Anthony,Damásio,18,38821,Temperinho verde,2
4666,Maria Fernanda,Castro,40,4261,Salsicha,11
4666,Maria Fernanda,Castro,40,5891,Café,18
4666,Maria Fernanda,Castro,40,10777,Pano de limpeza,14
4666,Maria Fernanda,Castro,40,26726,Tomate,17
4667,Samuel,Maia,34,14388,Creme de barbear,4
4667,Samuel,Maia,34,23606,Farinha de trigo,6
4667,Samuel,Maia,34,37479,Tempero,9
4668,Bruna,Vasques,26,6682,Temperinho verde,11
4668,Bruna,Vasques,26,15309,Espinafre,15
4668,Bruna,Vasques,26,19871,Lava-roupas,9
4669,Aurora,Córdoba,47,4765,Mostarda,11
4669,Aurora,Córdoba,47,6087,Velas,15
4669,Aurora,Córdoba,47,13712,Bombom,14
4670,Anthony Gabriel,Paiva,19,11907,Vinho,2
4670,Anthony Gabriel,Paiva,19,20037,Farinha de mandioca,7
4670,Anthony Gabriel,Paiva,19,27878,Uva,6
4670,Anthony Gabriel,Paiva,19,29907,Frutas secas,4
4671,Erick,Esteves,23,2086,Inseticida,12
4671,Erick,Esteves,23,8159,Pêra,12
4671,Erick,Esteves,23,13062,Margarina,1
4671,Erick,Esteves,23,22472,Molho,6
4671,Erick,Esteves,23,30133,Salsinha,17
4672,Lucca,Guterres,19,11553,Mamão,6
4672,Lucca,Guterres,19,23035,Cereal,5
4672,Lucca,Guterres,19,37669,Antisséptico,1
4672,Lucca,Guterres,19,39790,Xampu,7
4673,Heitor,Belchior,34,4928,Chocolate,17
4673,Heitor,Belchior,34,7333,Banana,15
4673,Heitor,Belchior,34,29596,Carvão,11
4674,Esther,Guterres,27,1280,Feijão,17
4674,Esther,Guterres,27,17620,Suco,2
4674,Esther,Guterres,27,20029,Purificador de ambientes,19
4674,Esther,Guterres,27,22936,Porco,9
4674,Esther,Guterres,27,24152,Antisséptico,15
4674,Esther,Guterres,27,24439,Melancia,13
4674,Esther,Guterres,27,31047,Geleia,5
4674,Esther,Guterres,27,39035,Papel higiênico,18
4675,Ana Liz,Geraldes,43,9264,Cotonete,15
4675,Ana Liz,Geraldes,43,22631,Bovina,4
4675,Ana Liz,Geraldes,43,28336,Catchup,4
4675,Ana Liz,Geraldes,43,37678,Desodorante,8
4676,Emilly,Antunes,36,13602,Frango,4
4676,Emilly,Antunes,36,14761,Banana,15
4677,Aurora,Pinheiro,22,12765,Couve,12
4677,Aurora,Pinheiro,22,19718,Espinafre,11
4677,Aurora,Pinheiro,22,27796,Sal,13
4677,Aurora,Pinheiro,22,39409,Talco,3
4678,Antônia,Freitas,50,19663,Caldo,7
4678,Antônia,Freitas,50,31997,Batata palha,19
4679,Ana Júlia,Escobar,24,9665,Melancia,16
4679,Ana Júlia,Escobar,24,10619,Ovos,9
4679,Ana Júlia,Escobar,24,11587,Esponja,10
4680,Heloísa,Machado,54,3741,Tortas,6
4680,Heloísa,Machado,54,14355,Farinha de mandioca,13
4680,Heloísa,Machado,54,27478,Chá,5
4681,Gabriel,Vidal,57,7085,Maionese,10
4681,Gabriel,Vidal,57,21561,Queijo ralado,7
4681,Gabriel,Vidal,57,24338,Cenoura,15
4682,Joaquim,Calixto,23,659,Água sanitária,14
4682,Joaquim,Calixto,23,8873,Mamão,1
4682,Joaquim,Calixto,23,12980,Cortador de unhas,13
4682,Joaquim,Calixto,23,14976,Leite de coco,10
4682,Joaquim,Calixto,23,30450,Lixa,14
4683,Arthur Henrique,Alvim,33,7529,Creme de leite,18
4683,Arthur Henrique,Alvim,33,8682,Fio-dental,3
4683,Arthur Henrique,Alvim,33,11258,Doces,8
4683,Arthur Henrique,Alvim,33,32615,Polvilho,12
4683,Arthur Henrique,Alvim,33,38275,Mostarda,10
4684,Tomás,Salgado,51,919,Uva,11
4684,Tomás,Salgado,51,6245,Sabão em pó,1
4684,Tomás,Salgado,51,8550,Carvão,6
4684,Tomás,Salgado,51,24358,Farinha de mandioca,19
4684,Tomás,Salgado,51,38806,Pepino,11
4685,Benício,Bernardes,23,17385,Cebola,15
4685,Benício,Bernardes,23,31427,Ervilha,17
4685,Benício,Bernardes,23,34976,Margarina,13
4685,Benício,Bernardes,23,38564,Peito de peru,9
4686,Thiago,Capelo,44,14194,Molho,2
4686,Thiago,Capelo,44,15038,Macarrão,13
4686,Thiago,Capelo,44,27192,Saco de lixo,10
4686,Thiago,Capelo,44,38358,Cereal,10
4687,Maria Valentina,Curado,16,14925,Salsicha,2
4687,Maria Valentina,Curado,16,14946,Farinha de rosca,11
4687,Maria Valentina,Curado,16,17711,Mostarda,4
4687,Maria Valentina,Curado,16,29652,Queijo ralado,12
4688,João Gabriel,Moreira,39,7706,Café,3
4688,João Gabriel,Moreira,39,9951,Temperinho verde,12
4688,João Gabriel,Moreira,39,12748,Pano de prato,17
4688,João Gabriel,Moreira,39,33960,Chá,7
4689,Mirella,Teles,57,7083,Papel higiênico,15
4689,Mirella,Teles,57,8955,Caldo,1
4689,Mirella,Teles,57,16779,Palito de dente,19
4689,Mirella,Teles,57,36550,Hidratante,10
4689,Mirella,Teles,57,39954,Gelatina,16
4690,Kaique,Castro,55,31647,Rum,17
4690,Kaique,Castro,55,34829,Fósforo,15
4690,Kaique,Castro,55,36948,Inseticida,18
4691,Maria Alice,Magalhães,56,19995,Lenço de papel,12
4691,Maria Alice,Magalhães,56,23765,Pente,12
4691,Maria Alice,Magalhães,56,25475,Melão,1
4691,Maria Alice,Magalhães,56,37436,Lâmina de barbear,13
4691,Maria Alice,Magalhães,56,38720,Miúdos,4
4692,Carolina,Geraldes,54,15705,Lixa,10
4692,Carolina,Geraldes,54,17302,Desinfetante,9
4692,Carolina,Geraldes,54,24928,Miúdos,5
4692,Carolina,Geraldes,54,28826,Bolos,1
4692,Carolina,Geraldes,54,39299,Espinafre,4
4693,Maria Valentina,Boaventura,51,25355,Batata palha,10
4693,Maria Valentina,Boaventura,51,37185,Vodca,14
4694,Davi,Pinheiro,36,28954,Salame,3
4694,Davi,Pinheiro,36,29321,Palmito,2
4694,Davi,Pinheiro,36,36434,Desodorante,9
4696,Victor,Sales,54,4742,Creme de leite,9
4696,Victor,Sales,54,20608,Antisséptico,18
4696,Victor,Sales,54,26135,Azeite,10
4697,Bianca,Escobar,16,4179,Hambúrguer,19
4697,Bianca,Escobar,16,16644,Farinha de rosca,8
4697,Bianca,Escobar,16,20512,Cereal,18
4697,Bianca,Escobar,16,31439,Pano de limpeza,4
4698,Lorenzo,Beira-Mar,39,193,Adoçante,3
4698,Lorenzo,Beira-Mar,39,5687,Banana,11
4698,Lorenzo,Beira-Mar,39,6100,Berinjela,19
4698,Lorenzo,Beira-Mar,39,9716,Uísque,9
4698,Lorenzo,Beira-Mar,39,11211,Absorvente,19
4698,Lorenzo,Beira-Mar,39,17537,Ricota,17
4698,Lorenzo,Beira-Mar,39,28572,Salsinha,13
4698,Lorenzo,Beira-Mar,39,33784,Porco,16
4699,Isaac,Corte Real,52,15488,Amaciante,6
4699,Isaac,Corte Real,52,25129,Farinha de milho,13
4699,Isaac,Corte Real,52,27176,Caldo,8
4699,Isaac,Corte Real,52,35149,Patê,10
4699,Isaac,Corte Real,52,35549,Cebola,4
4700,Luiza,Moreira,37,4846,Água,4
4700,Luiza,Moreira,37,9880,Farinha de milho,14
4700,Luiza,Moreira,37,13881,Alho,3
4700,Luiza,Moreira,37,24460,Brócolis,15
4700,Luiza,Moreira,37,26557,Farinha de mandioca,17
4701,Laura,Pinheiro,24,17851,Milho,12
4701,Laura,Pinheiro,24,18264,Polvilho,3
4701,Laura,Pinheiro,24,20573,Tempero,3
4701,Laura,Pinheiro,24,20956,Melancia,16
4701,Laura,Pinheiro,24,27095,Detergente,14
4701,Laura,Pinheiro,24,33033,Sabão em pó,8
4702,Beatriz,Moreira,42,3250,Tortas,1
4702,Beatriz,Moreira,42,7031,Banana,3
4702,Beatriz,Moreira,42,11231,Abacaxi,2
4702,Beatriz,Moreira,42,12518,Esmalte,11
4702,Beatriz,Moreira,42,22535,Salsinha,10
4702,Beatriz,Moreira,42,22753,Abacate,16
4702,Beatriz,Moreira,42,22763,Fósforo,2
4703,Otávio,Andrade,42,6171,Creme de leite,4
4703,Otávio,Andrade,42,11489,Geleia,17
4703,Otávio,Andrade,42,14397,Uva,16
4703,Otávio,Andrade,42,23462,Açúcar,19
4703,Otávio,Andrade,42,26071,Lâmina de barbear,5
4703,Otávio,Andrade,42,34868,Purificador de ambientes,8
4703,Otávio,Andrade,42,36707,Ervilha,17
4704,Yuri,Resende,16,2384,Coco ralado,1
4704,Yuri,Resende,16,5665,Chocolate,7
4704,Yuri,Resende,16,9468,Detergente,15
4704,Yuri,Resende,16,13481,Antisséptico,11
4704,Yuri,Resende,16,20548,Porco,1
4704,Yuri,Resende,16,26302,Farinha de rosca,6
4705,Yasmin,Mendes,17,22351,Abobrinha,11
4705,Yasmin,Mendes,17,24788,Cenoura,12
4705,Yasmin,Mendes,17,27970,Chester,5
4705,Yasmin,Mendes,17,29428,Mostarda,1
4706,Ana Lívia,Siqueira,22,1833,Patê,18
4706,Ana Lívia,Siqueira,22,21437,Salame,8
4706,Ana Lívia,Siqueira,22,25539,Lâmina de barbear,18
4707,Raul,Portela,20,16438,Gordura vegetal,18
4707,Raul,Portela,20,16806,Azeitona,19
4707,Raul,Portela,20,17523,Lixa,16
4707,Raul,Portela,20,23419,Antisséptico,11
4708,Oliver,Alvim,49,66,Suco,18
4708,Oliver,Alvim,49,748,Pães,2
4708,Oliver,Alvim,49,6116,Limpa-vidro,15
4708,Oliver,Alvim,49,9060,Polpa de tomate,9
4708,Oliver,Alvim,49,9722,Chá,12
4708,Oliver,Alvim,49,14539,Frango,11
4709,Ayla,Sales,23,5854,Salsicha,15
4709,Ayla,Sales,23,22061,Pães,1
4709,Ayla,Sales,23,22239,Tempero,15
4709,Ayla,Sales,23,31100,Salame,7
4710,Ana Vitória,Santana,42,12769,Linguiça,14
4710,Ana Vitória,Santana,42,15909,Geleia,7
4710,Ana Vitória,Santana,42,36272,Salame,4
4711,João Gabriel,Lancastre,44,8172,Hidratante,19
4711,João Gabriel,Lancastre,44,27289,Fixador,10
4711,João Gabriel,Lancastre,44,32257,Azeitona,18
4711,João Gabriel,Lancastre,44,35764,Pimentão,18
4711,João Gabriel,Lancastre,44,36110,Água sanitária,4
4712,Nicole,Trindade,56,19821,Leite,10
4713,Sophie,Alencastro,17,2279,Pepino,5
4713,Sophie,Alencastro,17,6773,Coco ralado,2
4713,Sophie,Alencastro,17,28233,Purificador de ambientes,19
4714,Analu,Muniz,45,1175,Queijo ralado,9
4714,Analu,Muniz,45,1535,Espinafre,9
4714,Analu,Muniz,45,3229,Pinça,12
4714,Analu,Muniz,45,5344,Alface,19
4714,Analu,Muniz,45,23211,Patê,6
4714,Analu,Muniz,45,33320,Ricota,3
4715,Liz,Frutuoso,18,1786,Mortadela,10
4715,Liz,Frutuoso,18,6916,Pente,1
4715,Liz,Frutuoso,18,12520,Leite de coco,14
4715,Liz,Frutuoso,18,17044,Espinafre,11
4715,Liz,Frutuoso,18,19629,Tortas,17
4715,Liz,Frutuoso,18,30075,Polvilho,19
4715,Liz,Frutuoso,18,35862,Laranja,13
4715,Liz,Frutuoso,18,37703,Abacate,14
4716,Eduarda,Espinosa,24,8716,Bacon,2
4716,Eduarda,Espinosa,24,16926,Bovina,9
4716,Eduarda,Espinosa,24,20686,Lentilha,10
4716,Eduarda,Espinosa,24,23071,Leite,2
4717,Alice,Marques,51,676,Abacate,10
4717,Alice,Marques,51,9168,Água tônica,14
4717,Alice,Marques,51,18302,Preservativo,17
4718,Maria Valentina,Vasconcelos,43,14705,Presunto,19
4718,Maria Valentina,Vasconcelos,43,25296,Cerveja,6
4718,Maria Valentina,Vasconcelos,43,25530,Desinfetante,15
4718,Maria Valentina,Vasconcelos,43,33039,Tempero,13
4719,Eduardo,Fogaça,40,22087,Talco,13
4719,Eduardo,Fogaça,40,34169,Absorvente,13
4720,Rafael,Evangelista,36,3030,Espinafre,13
4720,Rafael,Evangelista,36,12925,Brócolis,4
4720,Rafael,Evangelista,36,13592,Sabão em pó,19
4720,Rafael,Evangelista,36,17883,Absorvente,14
4720,Rafael,Evangelista,36,20974,Bovina,4
4720,Rafael,Evangelista,36,25416,Maionese,16
4720,Rafael,Evangelista,36,32741,Nata,18
4721,Pedro,Pinheiro,31,6497,Salgados,2
4721,Pedro,Pinheiro,31,12271,Chester,19
4721,Pedro,Pinheiro,31,21518,Escova de dente,5
4721,Pedro,Pinheiro,31,25531,Requeijão,9
4721,Pedro,Pinheiro,31,25786,Talco,6
4721,Pedro,Pinheiro,31,36076,Cerveja,8
4722,Breno,Machado,49,7895,Arroz,4
4722,Breno,Machado,49,12164,Batata palha,7
4722,Breno,Machado,49,28166,Cotonete,19
4722,Breno,Machado,49,30945,Pente,6
4723,João Victor,Antunes,17,14554,Purificador de ambientes,5
4723,João Victor,Antunes,17,21245,Abacate,6
4723,João Victor,Antunes,17,27892,Abacate,17
4724,Pietro,Assunção,46,3139,Água tônica,1
4724,Pietro,Assunção,46,8229,Agrião,3
4724,Pietro,Assunção,46,8534,Iogurte,14
4724,Pietro,Assunção,46,13855,Sagu,4
4724,Pietro,Assunção,46,25497,Acetona,19
4724,Pietro,Assunção,46,33121,Temperinho verde,11
4725,Pedro,Hilário,18,6662,Leite,18
4725,Pedro,Hilário,18,10922,Azeitona,16
4725,Pedro,Hilário,18,19761,Cenoura,10
4725,Pedro,Hilário,18,26889,Chester,5
4725,Pedro,Hilário,18,26970,Abacate,16
4725,Pedro,Hilário,18,30396,Pente,11
4725,Pedro,Hilário,18,35103,Água tônica,1
4726,Clarice,Curado,33,11184,Lentilha,18
4726,Clarice,Curado,33,24602,Melancia,7
4726,Clarice,Curado,33,28889,Acetona,7
4727,João Lucas,Amorim,18,10644,Aparelho de barbear,15
4727,João Lucas,Amorim,18,10672,Preservativo,3
4727,João Lucas,Amorim,18,21589,Refrigerante,4
4727,João Lucas,Amorim,18,25979,Café,17
4728,Isabel,Zaganelli,33,8622,Pêra,9
4728,Isabel,Zaganelli,33,11218,Polpa de tomate,16
4728,Isabel,Zaganelli,33,13144,Lava-roupas,1
4728,Isabel,Zaganelli,33,15037,Gordura vegetal,12
4728,Isabel,Zaganelli,33,37048,Aparelho de barbear,15
4728,Isabel,Zaganelli,33,39292,Pilhas,1
4729,Melissa,Curado,20,15828,Gel,16
4729,Melissa,Curado,20,24511,Chocolate,7
4729,Melissa,Curado,20,38841,Sabão em pó,4
4729,Melissa,Curado,20,39539,Água tônica,11
4730,Kaique,Jesus,33,13569,Melão,10
4730,Kaique,Jesus,33,24962,Pano de limpeza,5
4730,Kaique,Jesus,33,28736,Azeite,16
4730,Kaique,Jesus,33,29578,Margarina,2
4730,Kaique,Jesus,33,33621,Fraldas,12
4730,Kaique,Jesus,33,36368,Álcool,5
4730,Kaique,Jesus,33,36523,Abobrinha,15
4731,Stella,Capelo,47,14094,Preservativo,13
4731,Stella,Capelo,47,15025,Frutas secas,3
4731,Stella,Capelo,47,22727,Desodorante,12
4731,Stella,Capelo,47,24898,Água tônica,1
4731,Stella,Capelo,47,28009,Pêra,11
4731,Stella,Capelo,47,35800,Desodorante,13
4731,Stella,Capelo,47,37914,Pano de prato,15
4732,Eduarda,Peres,42,1830,Algodão,9
4732,Eduarda,Peres,42,6642,Pente,12
4732,Eduarda,Peres,42,23404,Champignon,16
4733,Júlia,Medeiros,29,38119,Palito de dente,19
4734,Maria Fernanda,Gonzaga,36,10558,Polpa de tomate,3
4734,Maria Fernanda,Gonzaga,36,19561,Pano de limpeza,7
4734,Maria Fernanda,Gonzaga,36,24099,Tempero,2
4734,Maria Fernanda,Gonzaga,36,28060,Suco,15
4734,Maria Fernanda,Gonzaga,36,30111,Alho,8
4735,Yasmin,Andrade,33,1646,Beterraba,15
4735,Yasmin,Andrade,33,4963,Purificador de ambientes,16
4735,Yasmin,Andrade,33,6224,Leite condensado,1
4735,Yasmin,Andrade,33,28568,Lava-roupas,5
4736,Guilherme,Jordão,56,4466,Toalha de papel,15
4736,Guilherme,Jordão,56,6458,Chá,15
4736,Guilherme,Jordão,56,24953,Lava-roupas,7
4736,Guilherme,Jordão,56,33240,Pente,8
4736,Guilherme,Jordão,56,37845,Álcool,5
4737,Oliver,Vasques,22,12854,Requeijão,7
4737,Oliver,Vasques,22,36143,Nata,10
4737,Oliver,Vasques,22,36885,Manjericão,13
4738,Ana Beatriz,Queiroz,36,15339,Carvão,6
4738,Ana Beatriz,Queiroz,36,39141,Feijão,10
4739,Bryan,Lessa,33,7874,Preservativo,5
4739,Bryan,Lessa,33,14116,Farinha de mandioca,11
4739,Bryan,Lessa,33,25066,Banana,9
4740,Benício,Soares,28,18090,Melancia,2
4740,Benício,Soares,28,19077,Porco,1
4740,Benício,Soares,28,20223,Repolho,3
4740,Benício,Soares,28,22307,Salgados,13
4741,Maya,Portela,28,4498,Detergente,4
4741,Maya,Portela,28,12253,Fixador,11
4741,Maya,Portela,28,12477,Melão,3
4741,Maya,Portela,28,20622,Bombom,13
4741,Maya,Portela,28,24046,Abacaxi,12
4741,Maya,Portela,28,26617,Bovina,11
4741,Maya,Portela,28,29806,Lenço de papel,1
4741,Maya,Portela,28,32435,Xampu,16
4741,Maya,Portela,28,33646,Presunto,5
4741,Maya,Portela,28,38353,Açúcar,16
4742,Valentina,Medeiros,48,16135,Iogurte,11
4742,Valentina,Medeiros,48,39562,Rum,16
4743,Benjamin,Botelho,55,1434,Cebola,3
4743,Benjamin,Botelho,55,5455,Patê,16
4743,Benjamin,Botelho,55,8256,Algodão,4
4743,Benjamin,Botelho,55,8681,Maça,14
4743,Benjamin,Botelho,55,23355,Ovos,1
4743,Benjamin,Botelho,55,26002,Creme de leite,8
4743,Benjamin,Botelho,55,26218,Cortador de unhas,19
4743,Benjamin,Botelho,55,28491,Absorvente,10
4743,Benjamin,Botelho,55,31216,Guardanapos,5
4744,Maria Valentina,Alvim,36,7463,Cereal,3
4744,Maria Valentina,Alvim,36,22877,Manjericão,1
4744,Maria Valentina,Alvim,36,36919,Sal,16
4744,Maria Valentina,Alvim,36,37292,Achocolatado,19
4745,Sophia,Mesquita,48,10281,Alvejante,1
4745,Sophia,Mesquita,48,20501,Chocolate granulado,13
4745,Sophia,Mesquita,48,31984,Sardinha,5
4745,Sophia,Mesquita,48,37046,Margarina,14
4746,Nicole,Muniz,30,4776,Repolho,5
4746,Nicole,Muniz,30,7640,Pente,2
4747,Henry,Subtil,54,16258,Suco,18
4747,Henry,Subtil,54,16473,Bolos,5
4747,Henry,Subtil,54,27949,Maça,5
4747,Henry,Subtil,54,27997,Sopa,5
4747,Henry,Subtil,54,28050,Cereal,16
4748,Anthony,Cunha,49,23886,Chocolate,17
4748,Anthony,Cunha,49,29217,Farinha de trigo,2
4749,Rafael,Teixeira,52,9380,Molho,14
4750,Anthony,Jaques,44,24690,Salsinha,14
4750,Anthony,Jaques,44,25163,Toalha de papel,5
4751,João Lucas,Marques,37,8672,Salgados,1
4751,João Lucas,Marques,37,15775,Chuchu,1
4751,João Lucas,Marques,37,19695,Azeitona,18
4751,João Lucas,Marques,37,30185,Chá,13
4751,João Lucas,Marques,37,31277,Batata,11
4752,João Pedro,Crespo,43,686,Chá,9
4752,João Pedro,Crespo,43,1846,Rum,6
4752,João Pedro,Crespo,43,8747,Limpa-vidro,19
4752,João Pedro,Crespo,43,11416,Presunto,15
4752,João Pedro,Crespo,43,11440,Pente,12
4752,João Pedro,Crespo,43,24452,Gel,7
4752,João Pedro,Crespo,43,37908,Gordura vegetal,18
4753,Heitor,Cunha,35,87,Pães,14
4753,Heitor,Cunha,35,12094,Leite,8
4753,Heitor,Cunha,35,17314,Sopa,5
4753,Heitor,Cunha,35,23067,Peito de peru,5
4753,Heitor,Cunha,35,27062,Salsicha,3
4753,Heitor,Cunha,35,27323,Álcool,17
4753,Heitor,Cunha,35,31939,Salsinha,9
4753,Heitor,Cunha,35,33546,Molho,11
4753,Heitor,Cunha,35,38026,Catchup,6
4754,Oliver,Barreto,25,4511,Água sanitária,1
4754,Oliver,Barreto,25,19448,Bovina,15
4754,Oliver,Barreto,25,21623,Tomate,8
4754,Oliver,Barreto,25,23182,Pêra,17
4754,Oliver,Barreto,25,24406,Bovina,10
4755,Amanda,Cortês,19,2945,Lixa,19
4755,Amanda,Cortês,19,15843,Melão,12
4755,Amanda,Cortês,19,23027,Fraldas,19
4755,Amanda,Cortês,19,28473,Manjericão,7
4756,Milena,Lancastre,42,4135,Presunto,8
4756,Milena,Lancastre,42,4981,Pepino,9
4756,Milena,Lancastre,42,17049,Sabão em pó,6
4756,Milena,Lancastre,42,21911,Cortador de unhas,17
4757,João Gabriel,Ourique,45,4399,Melão,3
4757,João Gabriel,Ourique,45,26442,Farinha de trigo,13
4758,Luana,Boaventura,44,27547,Ervilha,16
4758,Luana,Boaventura,44,29757,Alho,19
4758,Luana,Boaventura,44,32321,Esponja,9
4759,Caleb,Brito,47,31087,Aparelho de barbear,18
4760,Thiago,Rebelo,57,5166,Bovina,7
4760,Thiago,Rebelo,57,8162,Inseticida,13
4760,Thiago,Rebelo,57,10832,Pães,7
4760,Thiago,Rebelo,57,33870,Escova de dente,12
4760,Thiago,Rebelo,57,39906,Carvão,12
4761,Laura,Soares,20,20444,Alho,11
4761,Laura,Soares,20,27324,Queijo,7
4762,Anthony,Morais,37,22164,Agrião,14
4762,Anthony,Morais,37,27028,Café,2
4762,Anthony,Morais,37,35714,Palito de dente,16
4763,Luiza,Infante,23,10056,Inseticida,17
4763,Luiza,Infante,23,10462,Pinça,11
4763,Luiza,Infante,23,39470,Ervilha,8
4764,Mirella,Gouveia,42,1298,Chocolate granulado,16
4764,Mirella,Gouveia,42,10002,Pano de prato,3
4764,Mirella,Gouveia,42,34269,Rúcula,17
4765,Heloísa,Vargas,56,138,Ovos,8
4765,Heloísa,Vargas,56,5102,Queijo,14
4765,Heloísa,Vargas,56,15429,Chuchu,19
4765,Heloísa,Vargas,56,16671,Xampu,12
4765,Heloísa,Vargas,56,21667,Pinça,18
4765,Heloísa,Vargas,56,21683,Feijão,9
4766,Sophie,Conceição,57,4310,Água,9
4766,Sophie,Conceição,57,25444,Açúcar,17
4766,Sophie,Conceição,57,27483,Talco,3
4767,João Lucas,Vargas,44,34040,Vagem,15
4768,Davi Miguel,Fogaça,34,698,Fraldas,1
4768,Davi Miguel,Fogaça,34,9473,Pepino,8
4768,Davi Miguel,Fogaça,34,28032,Gordura vegetal,18
4768,Davi Miguel,Fogaça,34,39677,Atum,7
4769,Bruno,Marques,31,4436,Abacaxi,13
4769,Bruno,Marques,31,4726,Queijo,6
4769,Bruno,Marques,31,15507,Mamão,4
4769,Bruno,Marques,31,20371,Berinjela,9
4769,Bruno,Marques,31,20805,Molho,17
4769,Bruno,Marques,31,23979,Fixador,8
4769,Bruno,Marques,31,25368,Manteiga,6
4769,Bruno,Marques,31,25656,Papel higiênico,8
4769,Bruno,Marques,31,32001,Pinça,8
4770,Ana Laura,Meireles,50,7996,Água tônica,13
4770,Ana Laura,Meireles,50,9574,Fixador,2
4770,Ana Laura,Meireles,50,13731,Fixador,13
4770,Ana Laura,Meireles,50,19191,Pilhas,8
4770,Ana Laura,Meireles,50,29363,Champignon,11
4770,Ana Laura,Meireles,50,29781,Antisséptico,15
4770,Ana Laura,Meireles,50,32913,Desodorante,19
4771,Sophie,Jesus,42,967,Farinha de rosca,18
4771,Sophie,Jesus,42,18530,Ricota,17
4771,Sophie,Jesus,42,34854,Polpa de tomate,5
4771,Sophie,Jesus,42,37167,Sal,5
4772,Caio,Lancastre,23,8629,Tomate,3
4772,Caio,Lancastre,23,29879,Brócolis,18
4772,Caio,Lancastre,23,30827,Refrigerante,7
4773,José,Crespo,33,19855,Frango,13
4773,José,Crespo,33,30079,Geleia,5
4774,Marina,Xisco,29,10919,Fixador,11
